id_instancia,tipo,dias,trabajadores,trabajador,dia,turno,disposicion
12,gra,22,85,58,11,manana,3
12,gra,22,85,58,11,tarde,7
12,gra,22,85,58,11,noche,6
12,gra,22,85,58,12,manana,5
12,gra,22,85,58,12,tarde,8
12,gra,22,85,58,12,noche,1
12,gra,22,85,58,13,manana,7
12,gra,22,85,58,13,tarde,7
12,gra,22,85,58,13,noche,7
12,gra,22,85,58,14,manana,5
12,gra,22,85,58,14,tarde,7
12,gra,22,85,58,14,noche,3
12,gra,22,85,58,15,manana,9
12,gra,22,85,58,15,tarde,10
12,gra,22,85,58,15,noche,0
12,gra,22,85,58,16,manana,7
12,gra,22,85,58,16,tarde,1
12,gra,22,85,58,16,noche,2
12,gra,22,85,58,17,manana,7
12,gra,22,85,58,17,tarde,6
12,gra,22,85,58,17,noche,4
12,gra,22,85,58,18,manana,2
12,gra,22,85,58,18,tarde,7
12,gra,22,85,58,18,noche,7
12,gra,22,85,58,19,manana,3
12,gra,22,85,58,19,tarde,9
12,gra,22,85,58,19,noche,10
12,gra,22,85,58,20,manana,3
12,gra,22,85,58,20,tarde,2
12,gra,22,85,58,20,noche,1
12,gra,22,85,58,21,manana,5
12,gra,22,85,58,21,tarde,9
12,gra,22,85,58,21,noche,2
12,gra,22,85,58,22,manana,9
12,gra,22,85,58,22,tarde,3
12,gra,22,85,58,22,noche,8
12,gra,22,85,59,1,manana,8
12,gra,22,85,59,1,tarde,3
12,gra,22,85,59,1,noche,6
12,gra,22,85,59,2,manana,3
12,gra,22,85,59,2,tarde,2
12,gra,22,85,59,2,noche,2
12,gra,22,85,59,3,manana,3
12,gra,22,85,59,3,tarde,0
12,gra,22,85,59,3,noche,1
12,gra,22,85,59,4,manana,0
12,gra,22,85,59,4,tarde,10
12,gra,22,85,59,4,noche,2
12,gra,22,85,59,5,manana,2
12,gra,22,85,59,5,tarde,8
12,gra,22,85,59,5,noche,1
12,gra,22,85,59,6,manana,2
12,gra,22,85,59,6,tarde,9
12,gra,22,85,59,6,noche,0
12,gra,22,85,59,7,manana,7
12,gra,22,85,59,7,tarde,10
12,gra,22,85,59,7,noche,4
12,gra,22,85,59,8,manana,0
12,gra,22,85,59,8,tarde,10
12,gra,22,85,59,8,noche,3
12,gra,22,85,59,9,manana,3
12,gra,22,85,59,9,tarde,10
12,gra,22,85,59,9,noche,5
12,gra,22,85,59,10,manana,0
12,gra,22,85,59,10,tarde,9
12,gra,22,85,59,10,noche,2
12,gra,22,85,59,11,manana,1
12,gra,22,85,59,11,tarde,0
12,gra,22,85,59,11,noche,6
12,gra,22,85,59,12,manana,6
12,gra,22,85,59,12,tarde,1
12,gra,22,85,59,12,noche,7
12,gra,22,85,59,13,manana,8
12,gra,22,85,59,13,tarde,1
12,gra,22,85,59,13,noche,2
12,gra,22,85,59,14,manana,3
12,gra,22,85,59,14,tarde,2
12,gra,22,85,59,14,noche,7
12,gra,22,85,59,15,manana,7
12,gra,22,85,59,15,tarde,0
12,gra,22,85,59,15,noche,9
12,gra,22,85,59,16,manana,8
12,gra,22,85,59,16,tarde,5
12,gra,22,85,59,16,noche,3
12,gra,22,85,59,17,manana,8
12,gra,22,85,59,17,tarde,7
12,gra,22,85,59,17,noche,6
12,gra,22,85,59,18,manana,1
12,gra,22,85,59,18,tarde,8
12,gra,22,85,59,18,noche,8
12,gra,22,85,59,19,manana,9
12,gra,22,85,59,19,tarde,6
12,gra,22,85,59,19,noche,9
12,gra,22,85,59,20,manana,4
12,gra,22,85,59,20,tarde,5
12,gra,22,85,59,20,noche,8
12,gra,22,85,59,21,manana,4
12,gra,22,85,59,21,tarde,10
12,gra,22,85,59,21,noche,7
12,gra,22,85,59,22,manana,5
12,gra,22,85,59,22,tarde,8
12,gra,22,85,59,22,noche,4
12,gra,22,85,60,1,manana,8
12,gra,22,85,60,1,tarde,0
12,gra,22,85,60,1,noche,1
12,gra,22,85,60,2,manana,3
12,gra,22,85,60,2,tarde,10
12,gra,22,85,60,2,noche,0
12,gra,22,85,60,3,manana,2
12,gra,22,85,60,3,tarde,2
12,gra,22,85,60,3,noche,3
12,gra,22,85,60,4,manana,2
12,gra,22,85,60,4,tarde,7
12,gra,22,85,60,4,noche,2
12,gra,22,85,60,5,manana,6
12,gra,22,85,60,5,tarde,1
12,gra,22,85,60,5,noche,10
12,gra,22,85,60,6,manana,3
12,gra,22,85,60,6,tarde,6
12,gra,22,85,60,6,noche,3
12,gra,22,85,60,7,manana,3
12,gra,22,85,60,7,tarde,4
12,gra,22,85,60,7,noche,6
12,gra,22,85,60,8,manana,6
12,gra,22,85,60,8,tarde,1
12,gra,22,85,60,8,noche,1
12,gra,22,85,60,9,manana,3
12,gra,22,85,60,9,tarde,7
12,gra,22,85,60,9,noche,3
12,gra,22,85,60,10,manana,6
12,gra,22,85,60,10,tarde,9
12,gra,22,85,60,10,noche,2
12,gra,22,85,60,11,manana,1
12,gra,22,85,60,11,tarde,1
12,gra,22,85,60,11,noche,7
12,gra,22,85,60,12,manana,7
12,gra,22,85,60,12,tarde,10
12,gra,22,85,60,12,noche,8
12,gra,22,85,60,13,manana,2
12,gra,22,85,60,13,tarde,9
12,gra,22,85,60,13,noche,7
12,gra,22,85,60,14,manana,2
12,gra,22,85,60,14,tarde,10
12,gra,22,85,60,14,noche,3
12,gra,22,85,60,15,manana,10
12,gra,22,85,60,15,tarde,1
12,gra,22,85,60,15,noche,8
12,gra,22,85,60,16,manana,10
12,gra,22,85,60,16,tarde,9
12,gra,22,85,60,16,noche,10
12,gra,22,85,60,17,manana,9
12,gra,22,85,60,17,tarde,4
12,gra,22,85,60,17,noche,0
12,gra,22,85,60,18,manana,7
12,gra,22,85,60,18,tarde,1
12,gra,22,85,60,18,noche,10
12,gra,22,85,60,19,manana,5
12,gra,22,85,60,19,tarde,6
12,gra,22,85,60,19,noche,6
12,gra,22,85,60,20,manana,5
12,gra,22,85,60,20,tarde,8
12,gra,22,85,60,20,noche,2
12,gra,22,85,60,21,manana,1
12,gra,22,85,60,21,tarde,4
12,gra,22,85,60,21,noche,4
12,gra,22,85,60,22,manana,1
12,gra,22,85,60,22,tarde,5
12,gra,22,85,60,22,noche,1
12,gra,22,85,61,1,manana,1
12,gra,22,85,61,1,tarde,4
12,gra,22,85,61,1,noche,1
12,gra,22,85,61,2,manana,0
12,gra,22,85,61,2,tarde,8
12,gra,22,85,61,2,noche,10
12,gra,22,85,61,3,manana,2
12,gra,22,85,61,3,tarde,4
12,gra,22,85,61,3,noche,6
12,gra,22,85,61,4,manana,10
12,gra,22,85,61,4,tarde,0
12,gra,22,85,61,4,noche,9
12,gra,22,85,61,5,manana,10
12,gra,22,85,61,5,tarde,4
12,gra,22,85,61,5,noche,6
12,gra,22,85,61,6,manana,2
12,gra,22,85,61,6,tarde,0
12,gra,22,85,61,6,noche,7
12,gra,22,85,61,7,manana,10
12,gra,22,85,61,7,tarde,1
12,gra,22,85,61,7,noche,2
12,gra,22,85,61,8,manana,8
12,gra,22,85,61,8,tarde,1
12,gra,22,85,61,8,noche,10
12,gra,22,85,61,9,manana,5
12,gra,22,85,61,9,tarde,5
12,gra,22,85,61,9,noche,10
12,gra,22,85,61,10,manana,3
12,gra,22,85,61,10,tarde,8
12,gra,22,85,61,10,noche,7
12,gra,22,85,61,11,manana,6
12,gra,22,85,61,11,tarde,8
12,gra,22,85,61,11,noche,7
12,gra,22,85,61,12,manana,4
12,gra,22,85,61,12,tarde,8
12,gra,22,85,61,12,noche,7
12,gra,22,85,61,13,manana,3
12,gra,22,85,61,13,tarde,3
12,gra,22,85,61,13,noche,1
12,gra,22,85,61,14,manana,8
12,gra,22,85,61,14,tarde,9
12,gra,22,85,61,14,noche,7
12,gra,22,85,61,15,manana,7
12,gra,22,85,61,15,tarde,5
12,gra,22,85,61,15,noche,2
12,gra,22,85,61,16,manana,1
12,gra,22,85,61,16,tarde,1
12,gra,22,85,61,16,noche,7
12,gra,22,85,61,17,manana,3
12,gra,22,85,61,17,tarde,8
12,gra,22,85,61,17,noche,1
12,gra,22,85,61,18,manana,4
12,gra,22,85,61,18,tarde,7
12,gra,22,85,61,18,noche,8
12,gra,22,85,61,19,manana,7
12,gra,22,85,61,19,tarde,4
12,gra,22,85,61,19,noche,9
12,gra,22,85,61,20,manana,6
12,gra,22,85,61,20,tarde,9
12,gra,22,85,61,20,noche,8
12,gra,22,85,61,21,manana,2
12,gra,22,85,61,21,tarde,9
12,gra,22,85,61,21,noche,8
12,gra,22,85,61,22,manana,2
12,gra,22,85,61,22,tarde,8
12,gra,22,85,61,22,noche,5
12,gra,22,85,62,1,manana,2
12,gra,22,85,62,1,tarde,2
12,gra,22,85,62,1,noche,8
12,gra,22,85,62,2,manana,6
12,gra,22,85,62,2,tarde,6
12,gra,22,85,62,2,noche,5
12,gra,22,85,62,3,manana,7
12,gra,22,85,62,3,tarde,1
12,gra,22,85,62,3,noche,10
12,gra,22,85,62,4,manana,7
12,gra,22,85,62,4,tarde,2
12,gra,22,85,62,4,noche,3
12,gra,22,85,62,5,manana,0
12,gra,22,85,62,5,tarde,2
12,gra,22,85,62,5,noche,10
12,gra,22,85,62,6,manana,3
12,gra,22,85,62,6,tarde,2
12,gra,22,85,62,6,noche,9
12,gra,22,85,62,7,manana,6
12,gra,22,85,62,7,tarde,4
12,gra,22,85,62,7,noche,9
12,gra,22,85,62,8,manana,8
12,gra,22,85,62,8,tarde,1
12,gra,22,85,62,8,noche,6
12,gra,22,85,62,9,manana,1
12,gra,22,85,62,9,tarde,5
12,gra,22,85,62,9,noche,0
12,gra,22,85,62,10,manana,3
12,gra,22,85,62,10,tarde,1
12,gra,22,85,62,10,noche,5
12,gra,22,85,62,11,manana,9
12,gra,22,85,62,11,tarde,2
12,gra,22,85,62,11,noche,1
12,gra,22,85,62,12,manana,3
12,gra,22,85,62,12,tarde,5
12,gra,22,85,62,12,noche,2
12,gra,22,85,62,13,manana,8
12,gra,22,85,62,13,tarde,9
12,gra,22,85,62,13,noche,8
12,gra,22,85,62,14,manana,1
12,gra,22,85,62,14,tarde,4
12,gra,22,85,62,14,noche,4
12,gra,22,85,62,15,manana,2
12,gra,22,85,62,15,tarde,1
12,gra,22,85,62,15,noche,4
12,gra,22,85,62,16,manana,9
12,gra,22,85,62,16,tarde,6
12,gra,22,85,62,16,noche,6
12,gra,22,85,62,17,manana,10
12,gra,22,85,62,17,tarde,3
12,gra,22,85,62,17,noche,4
12,gra,22,85,62,18,manana,2
12,gra,22,85,62,18,tarde,1
12,gra,22,85,62,18,noche,8
12,gra,22,85,62,19,manana,5
12,gra,22,85,62,19,tarde,2
12,gra,22,85,62,19,noche,7
12,gra,22,85,62,20,manana,4
12,gra,22,85,62,20,tarde,4
12,gra,22,85,62,20,noche,7
12,gra,22,85,62,21,manana,4
12,gra,22,85,62,21,tarde,3
12,gra,22,85,62,21,noche,0
12,gra,22,85,62,22,manana,8
12,gra,22,85,62,22,tarde,7
12,gra,22,85,62,22,noche,0
12,gra,22,85,63,1,manana,10
12,gra,22,85,63,1,tarde,3
12,gra,22,85,63,1,noche,8
12,gra,22,85,63,2,manana,9
12,gra,22,85,63,2,tarde,5
12,gra,22,85,63,2,noche,2
12,gra,22,85,63,3,manana,10
12,gra,22,85,63,3,tarde,4
12,gra,22,85,63,3,noche,1
12,gra,22,85,63,4,manana,5
12,gra,22,85,63,4,tarde,6
12,gra,22,85,63,4,noche,2
12,gra,22,85,63,5,manana,8
12,gra,22,85,63,5,tarde,9
12,gra,22,85,63,5,noche,3
12,gra,22,85,63,6,manana,9
12,gra,22,85,63,6,tarde,1
12,gra,22,85,63,6,noche,9
12,gra,22,85,63,7,manana,1
12,gra,22,85,63,7,tarde,8
12,gra,22,85,63,7,noche,7
12,gra,22,85,63,8,manana,6
12,gra,22,85,63,8,tarde,10
12,gra,22,85,63,8,noche,6
12,gra,22,85,63,9,manana,7
12,gra,22,85,63,9,tarde,6
12,gra,22,85,63,9,noche,6
12,gra,22,85,63,10,manana,0
12,gra,22,85,63,10,tarde,2
12,gra,22,85,63,10,noche,0
12,gra,22,85,63,11,manana,5
12,gra,22,85,63,11,tarde,3
12,gra,22,85,63,11,noche,2
12,gra,22,85,63,12,manana,0
12,gra,22,85,63,12,tarde,5
12,gra,22,85,63,12,noche,7
12,gra,22,85,63,13,manana,9
12,gra,22,85,63,13,tarde,9
12,gra,22,85,63,13,noche,10
12,gra,22,85,63,14,manana,3
12,gra,22,85,63,14,tarde,2
12,gra,22,85,63,14,noche,7
12,gra,22,85,63,15,manana,7
12,gra,22,85,63,15,tarde,8
12,gra,22,85,63,15,noche,9
12,gra,22,85,63,16,manana,8
12,gra,22,85,63,16,tarde,4
12,gra,22,85,63,16,noche,8
12,gra,22,85,63,17,manana,0
12,gra,22,85,63,17,tarde,5
12,gra,22,85,63,17,noche,1
12,gra,22,85,63,18,manana,3
12,gra,22,85,63,18,tarde,8
12,gra,22,85,63,18,noche,0
12,gra,22,85,63,19,manana,1
12,gra,22,85,63,19,tarde,1
12,gra,22,85,63,19,noche,5
12,gra,22,85,63,20,manana,0
12,gra,22,85,63,20,tarde,5
12,gra,22,85,63,20,noche,9
12,gra,22,85,63,21,manana,8
12,gra,22,85,63,21,tarde,10
12,gra,22,85,63,21,noche,2
12,gra,22,85,63,22,manana,9
12,gra,22,85,63,22,tarde,4
12,gra,22,85,63,22,noche,1
12,gra,22,85,64,1,manana,1
12,gra,22,85,64,1,tarde,2
12,gra,22,85,64,1,noche,4
12,gra,22,85,64,2,manana,4
12,gra,22,85,64,2,tarde,5
12,gra,22,85,64,2,noche,1
12,gra,22,85,64,3,manana,1
12,gra,22,85,64,3,tarde,3
12,gra,22,85,64,3,noche,9
12,gra,22,85,64,4,manana,5
12,gra,22,85,64,4,tarde,6
12,gra,22,85,64,4,noche,2
12,gra,22,85,64,5,manana,5
12,gra,22,85,64,5,tarde,3
12,gra,22,85,64,5,noche,6
12,gra,22,85,64,6,manana,9
12,gra,22,85,64,6,tarde,8
12,gra,22,85,64,6,noche,1
12,gra,22,85,64,7,manana,7
12,gra,22,85,64,7,tarde,8
12,gra,22,85,64,7,noche,9
12,gra,22,85,64,8,manana,4
12,gra,22,85,64,8,tarde,9
12,gra,22,85,64,8,noche,3
12,gra,22,85,64,9,manana,4
12,gra,22,85,64,9,tarde,9
12,gra,22,85,64,9,noche,6
12,gra,22,85,64,10,manana,10
12,gra,22,85,64,10,tarde,2
12,gra,22,85,64,10,noche,6
12,gra,22,85,64,11,manana,10
12,gra,22,85,64,11,tarde,4
12,gra,22,85,64,11,noche,10
12,gra,22,85,64,12,manana,9
12,gra,22,85,64,12,tarde,1
12,gra,22,85,64,12,noche,10
12,gra,22,85,64,13,manana,0
12,gra,22,85,64,13,tarde,5
12,gra,22,85,64,13,noche,2
12,gra,22,85,64,14,manana,1
12,gra,22,85,64,14,tarde,6
12,gra,22,85,64,14,noche,7
12,gra,22,85,64,15,manana,10
12,gra,22,85,64,15,tarde,8
12,gra,22,85,64,15,noche,0
12,gra,22,85,64,16,manana,9
12,gra,22,85,64,16,tarde,5
12,gra,22,85,64,16,noche,1
12,gra,22,85,64,17,manana,1
12,gra,22,85,64,17,tarde,1
12,gra,22,85,64,17,noche,0
12,gra,22,85,64,18,manana,10
12,gra,22,85,64,18,tarde,1
12,gra,22,85,64,18,noche,6
12,gra,22,85,64,19,manana,4
12,gra,22,85,64,19,tarde,8
12,gra,22,85,64,19,noche,3
12,gra,22,85,64,20,manana,1
12,gra,22,85,64,20,tarde,5
12,gra,22,85,64,20,noche,0
12,gra,22,85,64,21,manana,9
12,gra,22,85,64,21,tarde,6
12,gra,22,85,64,21,noche,9
12,gra,22,85,64,22,manana,8
12,gra,22,85,64,22,tarde,4
12,gra,22,85,64,22,noche,7
12,gra,22,85,65,1,manana,7
12,gra,22,85,65,1,tarde,7
12,gra,22,85,65,1,noche,7
12,gra,22,85,65,2,manana,3
12,gra,22,85,65,2,tarde,9
12,gra,22,85,65,2,noche,1
12,gra,22,85,65,3,manana,6
12,gra,22,85,65,3,tarde,9
12,gra,22,85,65,3,noche,8
12,gra,22,85,65,4,manana,0
12,gra,22,85,65,4,tarde,3
12,gra,22,85,65,4,noche,0
12,gra,22,85,65,5,manana,5
12,gra,22,85,65,5,tarde,1
12,gra,22,85,65,5,noche,6
12,gra,22,85,65,6,manana,1
12,gra,22,85,65,6,tarde,0
12,gra,22,85,65,6,noche,10
12,gra,22,85,65,7,manana,4
12,gra,22,85,65,7,tarde,0
12,gra,22,85,65,7,noche,5
12,gra,22,85,65,8,manana,3
12,gra,22,85,65,8,tarde,3
12,gra,22,85,65,8,noche,6
12,gra,22,85,65,9,manana,5
12,gra,22,85,65,9,tarde,9
12,gra,22,85,65,9,noche,10
12,gra,22,85,65,10,manana,1
12,gra,22,85,65,10,tarde,7
12,gra,22,85,65,10,noche,7
12,gra,22,85,65,11,manana,6
12,gra,22,85,65,11,tarde,5
12,gra,22,85,65,11,noche,10
12,gra,22,85,65,12,manana,7
12,gra,22,85,65,12,tarde,3
12,gra,22,85,65,12,noche,3
12,gra,22,85,65,13,manana,8
12,gra,22,85,65,13,tarde,7
12,gra,22,85,65,13,noche,3
12,gra,22,85,65,14,manana,5
12,gra,22,85,65,14,tarde,1
12,gra,22,85,65,14,noche,5
12,gra,22,85,65,15,manana,2
12,gra,22,85,65,15,tarde,4
12,gra,22,85,65,15,noche,5
12,gra,22,85,65,16,manana,3
12,gra,22,85,65,16,tarde,1
12,gra,22,85,65,16,noche,7
12,gra,22,85,65,17,manana,2
12,gra,22,85,65,17,tarde,6
12,gra,22,85,65,17,noche,4
12,gra,22,85,65,18,manana,2
12,gra,22,85,65,18,tarde,0
12,gra,22,85,65,18,noche,2
12,gra,22,85,65,19,manana,0
12,gra,22,85,65,19,tarde,1
12,gra,22,85,65,19,noche,7
12,gra,22,85,65,20,manana,10
12,gra,22,85,65,20,tarde,1
12,gra,22,85,65,20,noche,4
12,gra,22,85,65,21,manana,3
12,gra,22,85,65,21,tarde,5
12,gra,22,85,65,21,noche,0
12,gra,22,85,65,22,manana,6
12,gra,22,85,65,22,tarde,9
12,gra,22,85,65,22,noche,5
12,gra,22,85,66,1,manana,9
12,gra,22,85,66,1,tarde,4
12,gra,22,85,66,1,noche,4
12,gra,22,85,66,2,manana,2
12,gra,22,85,66,2,tarde,2
12,gra,22,85,66,2,noche,2
12,gra,22,85,66,3,manana,8
12,gra,22,85,66,3,tarde,10
12,gra,22,85,66,3,noche,8
12,gra,22,85,66,4,manana,3
12,gra,22,85,66,4,tarde,3
12,gra,22,85,66,4,noche,9
12,gra,22,85,66,5,manana,3
12,gra,22,85,66,5,tarde,7
12,gra,22,85,66,5,noche,6
12,gra,22,85,66,6,manana,5
12,gra,22,85,66,6,tarde,3
12,gra,22,85,66,6,noche,7
12,gra,22,85,66,7,manana,3
12,gra,22,85,66,7,tarde,1
12,gra,22,85,66,7,noche,1
12,gra,22,85,66,8,manana,10
12,gra,22,85,66,8,tarde,4
12,gra,22,85,66,8,noche,8
12,gra,22,85,66,9,manana,8
12,gra,22,85,66,9,tarde,9
12,gra,22,85,66,9,noche,1
12,gra,22,85,66,10,manana,7
12,gra,22,85,66,10,tarde,6
12,gra,22,85,66,10,noche,10
12,gra,22,85,66,11,manana,1
12,gra,22,85,66,11,tarde,10
12,gra,22,85,66,11,noche,4
12,gra,22,85,66,12,manana,10
12,gra,22,85,66,12,tarde,3
12,gra,22,85,66,12,noche,5
12,gra,22,85,66,13,manana,9
12,gra,22,85,66,13,tarde,0
12,gra,22,85,66,13,noche,9
12,gra,22,85,66,14,manana,1
12,gra,22,85,66,14,tarde,10
12,gra,22,85,66,14,noche,6
12,gra,22,85,66,15,manana,5
12,gra,22,85,66,15,tarde,4
12,gra,22,85,66,15,noche,1
12,gra,22,85,66,16,manana,5
12,gra,22,85,66,16,tarde,0
12,gra,22,85,66,16,noche,0
12,gra,22,85,66,17,manana,3
12,gra,22,85,66,17,tarde,6
12,gra,22,85,66,17,noche,9
12,gra,22,85,66,18,manana,2
12,gra,22,85,66,18,tarde,1
12,gra,22,85,66,18,noche,8
12,gra,22,85,66,19,manana,3
12,gra,22,85,66,19,tarde,5
12,gra,22,85,66,19,noche,9
12,gra,22,85,66,20,manana,9
12,gra,22,85,66,20,tarde,6
12,gra,22,85,66,20,noche,5
12,gra,22,85,66,21,manana,3
12,gra,22,85,66,21,tarde,8
12,gra,22,85,66,21,noche,4
12,gra,22,85,66,22,manana,3
12,gra,22,85,66,22,tarde,3
12,gra,22,85,66,22,noche,0
12,gra,22,85,67,1,manana,4
12,gra,22,85,67,1,tarde,3
12,gra,22,85,67,1,noche,3
12,gra,22,85,67,2,manana,5
12,gra,22,85,67,2,tarde,3
12,gra,22,85,67,2,noche,4
12,gra,22,85,67,3,manana,9
12,gra,22,85,67,3,tarde,5
12,gra,22,85,67,3,noche,5
12,gra,22,85,67,4,manana,0
12,gra,22,85,67,4,tarde,0
12,gra,22,85,67,4,noche,7
12,gra,22,85,67,5,manana,6
12,gra,22,85,67,5,tarde,0
12,gra,22,85,67,5,noche,1
12,gra,22,85,67,6,manana,8
12,gra,22,85,67,6,tarde,2
12,gra,22,85,67,6,noche,5
12,gra,22,85,67,7,manana,5
12,gra,22,85,67,7,tarde,6
12,gra,22,85,67,7,noche,8
12,gra,22,85,67,8,manana,6
12,gra,22,85,67,8,tarde,5
12,gra,22,85,67,8,noche,10
12,gra,22,85,67,9,manana,6
12,gra,22,85,67,9,tarde,10
12,gra,22,85,67,9,noche,4
12,gra,22,85,67,10,manana,10
12,gra,22,85,67,10,tarde,6
12,gra,22,85,67,10,noche,5
12,gra,22,85,67,11,manana,6
12,gra,22,85,67,11,tarde,1
12,gra,22,85,67,11,noche,3
12,gra,22,85,67,12,manana,10
12,gra,22,85,67,12,tarde,6
12,gra,22,85,67,12,noche,2
12,gra,22,85,67,13,manana,2
12,gra,22,85,67,13,tarde,9
12,gra,22,85,67,13,noche,1
12,gra,22,85,67,14,manana,4
12,gra,22,85,67,14,tarde,10
12,gra,22,85,67,14,noche,1
12,gra,22,85,67,15,manana,5
12,gra,22,85,67,15,tarde,6
12,gra,22,85,67,15,noche,10
12,gra,22,85,67,16,manana,4
12,gra,22,85,67,16,tarde,6
12,gra,22,85,67,16,noche,0
12,gra,22,85,67,17,manana,8
12,gra,22,85,67,17,tarde,3
12,gra,22,85,67,17,noche,7
12,gra,22,85,67,18,manana,6
12,gra,22,85,67,18,tarde,8
12,gra,22,85,67,18,noche,3
12,gra,22,85,67,19,manana,9
12,gra,22,85,67,19,tarde,7
12,gra,22,85,67,19,noche,2
12,gra,22,85,67,20,manana,9
12,gra,22,85,67,20,tarde,8
12,gra,22,85,67,20,noche,9
12,gra,22,85,67,21,manana,9
12,gra,22,85,67,21,tarde,5
12,gra,22,85,67,21,noche,10
12,gra,22,85,67,22,manana,3
12,gra,22,85,67,22,tarde,10
12,gra,22,85,67,22,noche,3
12,gra,22,85,68,1,manana,8
12,gra,22,85,68,1,tarde,2
12,gra,22,85,68,1,noche,5
12,gra,22,85,68,2,manana,6
12,gra,22,85,68,2,tarde,0
12,gra,22,85,68,2,noche,0
12,gra,22,85,68,3,manana,3
12,gra,22,85,68,3,tarde,4
12,gra,22,85,68,3,noche,10
12,gra,22,85,68,4,manana,5
12,gra,22,85,68,4,tarde,10
12,gra,22,85,68,4,noche,1
12,gra,22,85,68,5,manana,0
12,gra,22,85,68,5,tarde,0
12,gra,22,85,68,5,noche,0
12,gra,22,85,68,6,manana,10
12,gra,22,85,68,6,tarde,1
12,gra,22,85,68,6,noche,7
12,gra,22,85,68,7,manana,8
12,gra,22,85,68,7,tarde,4
12,gra,22,85,68,7,noche,1
12,gra,22,85,68,8,manana,6
12,gra,22,85,68,8,tarde,8
12,gra,22,85,68,8,noche,2
12,gra,22,85,68,9,manana,10
12,gra,22,85,68,9,tarde,5
12,gra,22,85,68,9,noche,2
12,gra,22,85,68,10,manana,3
12,gra,22,85,68,10,tarde,1
12,gra,22,85,68,10,noche,1
12,gra,22,85,68,11,manana,2
12,gra,22,85,68,11,tarde,10
12,gra,22,85,68,11,noche,4
12,gra,22,85,68,12,manana,8
12,gra,22,85,68,12,tarde,1
12,gra,22,85,68,12,noche,1
12,gra,22,85,68,13,manana,4
12,gra,22,85,68,13,tarde,5
12,gra,22,85,68,13,noche,9
12,gra,22,85,68,14,manana,8
12,gra,22,85,68,14,tarde,6
12,gra,22,85,68,14,noche,10
12,gra,22,85,68,15,manana,1
12,gra,22,85,68,15,tarde,3
12,gra,22,85,68,15,noche,8
12,gra,22,85,68,16,manana,3
12,gra,22,85,68,16,tarde,1
12,gra,22,85,68,16,noche,3
12,gra,22,85,68,17,manana,10
12,gra,22,85,68,17,tarde,6
12,gra,22,85,68,17,noche,9
12,gra,22,85,68,18,manana,8
12,gra,22,85,68,18,tarde,7
12,gra,22,85,68,18,noche,3
12,gra,22,85,68,19,manana,6
12,gra,22,85,68,19,tarde,6
12,gra,22,85,68,19,noche,0
12,gra,22,85,68,20,manana,1
12,gra,22,85,68,20,tarde,0
12,gra,22,85,68,20,noche,1
12,gra,22,85,68,21,manana,4
12,gra,22,85,68,21,tarde,1
12,gra,22,85,68,21,noche,6
12,gra,22,85,68,22,manana,9
12,gra,22,85,68,22,tarde,2
12,gra,22,85,68,22,noche,3
12,gra,22,85,69,1,manana,8
12,gra,22,85,69,1,tarde,0
12,gra,22,85,69,1,noche,10
12,gra,22,85,69,2,manana,0
12,gra,22,85,69,2,tarde,7
12,gra,22,85,69,2,noche,1
12,gra,22,85,69,3,manana,7
12,gra,22,85,69,3,tarde,6
12,gra,22,85,69,3,noche,0
12,gra,22,85,69,4,manana,2
12,gra,22,85,69,4,tarde,8
12,gra,22,85,69,4,noche,5
12,gra,22,85,69,5,manana,9
12,gra,22,85,69,5,tarde,10
12,gra,22,85,69,5,noche,4
12,gra,22,85,69,6,manana,0
12,gra,22,85,69,6,tarde,8
12,gra,22,85,69,6,noche,7
12,gra,22,85,69,7,manana,4
12,gra,22,85,69,7,tarde,4
12,gra,22,85,69,7,noche,1
12,gra,22,85,69,8,manana,3
12,gra,22,85,69,8,tarde,1
12,gra,22,85,69,8,noche,8
12,gra,22,85,69,9,manana,1
12,gra,22,85,69,9,tarde,1
12,gra,22,85,69,9,noche,9
12,gra,22,85,69,10,manana,0
12,gra,22,85,69,10,tarde,1
12,gra,22,85,69,10,noche,4
12,gra,22,85,69,11,manana,7
12,gra,22,85,69,11,tarde,8
12,gra,22,85,69,11,noche,8
12,gra,22,85,69,12,manana,8
12,gra,22,85,69,12,tarde,6
12,gra,22,85,69,12,noche,0
12,gra,22,85,69,13,manana,3
12,gra,22,85,69,13,tarde,0
12,gra,22,85,69,13,noche,6
12,gra,22,85,69,14,manana,0
12,gra,22,85,69,14,tarde,0
12,gra,22,85,69,14,noche,6
12,gra,22,85,69,15,manana,9
12,gra,22,85,69,15,tarde,3
12,gra,22,85,69,15,noche,5
12,gra,22,85,69,16,manana,4
12,gra,22,85,69,16,tarde,9
12,gra,22,85,69,16,noche,6
12,gra,22,85,69,17,manana,9
12,gra,22,85,69,17,tarde,5
12,gra,22,85,69,17,noche,7
12,gra,22,85,69,18,manana,10
12,gra,22,85,69,18,tarde,0
12,gra,22,85,69,18,noche,0
12,gra,22,85,69,19,manana,4
12,gra,22,85,69,19,tarde,1
12,gra,22,85,69,19,noche,0
12,gra,22,85,69,20,manana,10
12,gra,22,85,69,20,tarde,4
12,gra,22,85,69,20,noche,7
12,gra,22,85,69,21,manana,3
12,gra,22,85,69,21,tarde,0
12,gra,22,85,69,21,noche,3
12,gra,22,85,69,22,manana,0
12,gra,22,85,69,22,tarde,4
